date,year,month,year_month,day_of_week,plaza_id_raw,facility_id,facility_code,facility_name,facility_type,direction,direction_label,ezpass_vehicles,vtoll_vehicles,total_vehicles,ezpass_share_pct,congestion_period,latitude,longitude
2024-05-04,2024,5,2024-05,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24626,4144,28770,85.6,Before congestion pricing,40.6818,-74.0132
2024-05-03,2024,5,2024-05,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31740,4558,36298,87.44,Before congestion pricing,40.6818,-74.0132
2024-05-03,2024,5,2024-05,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28405,4494,32899,86.34,Before congestion pricing,40.6818,-74.0132
2024-05-02,2024,5,2024-05,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,32430,4420,36850,88.01,Before congestion pricing,40.6818,-74.0132
2024-05-02,2024,5,2024-05,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,29249,4258,33507,87.29,Before congestion pricing,40.6818,-74.0132
2024-05-01,2024,5,2024-05,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30891,4247,35138,87.91,Before congestion pricing,40.6818,-74.0132
2024-05-01,2024,5,2024-05,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28068,4133,32201,87.16,Before congestion pricing,40.6818,-74.0132
2024-04-30,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,26543,3833,30376,87.38,Before congestion pricing,40.6818,-74.0132
2024-04-30,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23516,3483,26999,87.1,Before congestion pricing,40.6818,-74.0132
2024-04-29,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,24324,3663,27987,86.91,Before congestion pricing,40.6818,-74.0132
2024-04-29,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,20622,3065,23687,87.06,Before congestion pricing,40.6818,-74.0132
2024-04-28,2024,4,2024-04,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,24730,3647,28377,87.15,Before congestion pricing,40.6818,-74.0132
2024-04-28,2024,4,2024-04,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,25815,3912,29727,86.84,Before congestion pricing,40.6818,-74.0132
2024-04-27,2024,4,2024-04,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,25602,3910,29512,86.75,Before congestion pricing,40.6818,-74.0132
2024-04-27,2024,4,2024-04,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,22287,3646,25933,85.94,Before congestion pricing,40.6818,-74.0132
2024-04-26,2024,4,2024-04,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,28355,4137,32492,87.27,Before congestion pricing,40.6818,-74.0132
2024-04-26,2024,4,2024-04,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,25284,3868,29152,86.73,Before congestion pricing,40.6818,-74.0132
2024-04-25,2024,4,2024-04,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30878,4141,35019,88.17,Before congestion pricing,40.6818,-74.0132
2024-04-25,2024,4,2024-04,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27049,3679,30728,88.03,Before congestion pricing,40.6818,-74.0132
2024-04-24,2024,4,2024-04,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,26108,3642,29750,87.76,Before congestion pricing,40.6818,-74.0132
2024-04-24,2024,4,2024-04,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23136,3433,26569,87.08,Before congestion pricing,40.6818,-74.0132
2024-04-23,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,24212,3467,27679,87.47,Before congestion pricing,40.6818,-74.0132
2024-04-23,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,21148,3105,24253,87.2,Before congestion pricing,40.6818,-74.0132
2024-04-22,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,25594,3638,29232,87.55,Before congestion pricing,40.6818,-74.0132
2024-04-22,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23526,3412,26938,87.33,Before congestion pricing,40.6818,-74.0132
2024-04-21,2024,4,2024-04,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,23213,3551,26764,86.73,Before congestion pricing,40.6818,-74.0132
2024-04-21,2024,4,2024-04,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,21151,3272,24423,86.6,Before congestion pricing,40.6818,-74.0132
2024-04-20,2024,4,2024-04,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,28756,4312,33068,86.96,Before congestion pricing,40.6818,-74.0132
2024-04-20,2024,4,2024-04,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23596,3809,27405,86.1,Before congestion pricing,40.6818,-74.0132
2024-04-19,2024,4,2024-04,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31509,4493,36002,87.52,Before congestion pricing,40.6818,-74.0132
2024-04-19,2024,4,2024-04,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26615,3965,30580,87.03,Before congestion pricing,40.6818,-74.0132
2024-04-18,2024,4,2024-04,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,32069,4159,36228,88.52,Before congestion pricing,40.6818,-74.0132
2024-04-18,2024,4,2024-04,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28504,3813,32317,88.2,Before congestion pricing,40.6818,-74.0132
2024-04-17,2024,4,2024-04,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30551,4147,34698,88.05,Before congestion pricing,40.6818,-74.0132
2024-04-17,2024,4,2024-04,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27202,3700,30902,88.03,Before congestion pricing,40.6818,-74.0132
2024-04-16,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30652,4321,34973,87.64,Before congestion pricing,40.6818,-74.0132
2024-04-16,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27118,3935,31053,87.33,Before congestion pricing,40.6818,-74.0132
2024-04-15,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30282,4282,34564,87.61,Before congestion pricing,40.6818,-74.0132
2024-04-15,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26893,3866,30759,87.43,Before congestion pricing,40.6818,-74.0132
2024-04-14,2024,4,2024-04,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,28111,4175,32286,87.07,Before congestion pricing,40.6818,-74.0132
2024-04-14,2024,4,2024-04,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,16578,2467,19045,87.05,Before congestion pricing,40.6818,-74.0132
2024-04-13,2024,4,2024-04,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,33193,4638,37831,87.74,Before congestion pricing,40.6818,-74.0132
2024-04-13,2024,4,2024-04,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,18428,2818,21246,86.74,Before congestion pricing,40.6818,-74.0132
2024-04-12,2024,4,2024-04,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31789,4276,36065,88.14,Before congestion pricing,40.6818,-74.0132
2024-04-12,2024,4,2024-04,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26414,3691,30105,87.74,Before congestion pricing,40.6818,-74.0132
2024-04-11,2024,4,2024-04,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31905,4067,35972,88.69,Before congestion pricing,40.6818,-74.0132
2024-04-11,2024,4,2024-04,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,29451,3892,33343,88.33,Before congestion pricing,40.6818,-74.0132
2024-04-10,2024,4,2024-04,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30150,3867,34017,88.63,Before congestion pricing,40.6818,-74.0132
2024-04-10,2024,4,2024-04,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27376,3719,31095,88.04,Before congestion pricing,40.6818,-74.0132
2024-04-09,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31336,4223,35559,88.12,Before congestion pricing,40.6818,-74.0132
2024-04-09,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28454,4068,32522,87.49,Before congestion pricing,40.6818,-74.0132
2024-04-08,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,29015,4057,33072,87.73,Before congestion pricing,40.6818,-74.0132
2024-04-08,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,25360,3709,29069,87.24,Before congestion pricing,40.6818,-74.0132
2024-04-07,2024,4,2024-04,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,26005,3779,29784,87.31,Before congestion pricing,40.6818,-74.0132
2024-04-07,2024,4,2024-04,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23146,3593,26739,86.56,Before congestion pricing,40.6818,-74.0132
2024-04-06,2024,4,2024-04,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,29245,4255,33500,87.3,Before congestion pricing,40.6818,-74.0132
2024-04-06,2024,4,2024-04,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23276,3507,26783,86.91,Before congestion pricing,40.6818,-74.0132
2024-04-05,2024,4,2024-04,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,32115,4520,36635,87.66,Before congestion pricing,40.6818,-74.0132
2024-04-05,2024,4,2024-04,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26937,3978,30915,87.13,Before congestion pricing,40.6818,-74.0132
2024-04-04,2024,4,2024-04,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,32964,4406,37370,88.21,Before congestion pricing,40.6818,-74.0132
2024-04-04,2024,4,2024-04,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28503,3871,32374,88.04,Before congestion pricing,40.6818,-74.0132
2024-04-03,2024,4,2024-04,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30162,3700,33862,89.07,Before congestion pricing,40.6818,-74.0132
2024-04-03,2024,4,2024-04,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26701,3423,30124,88.64,Before congestion pricing,40.6818,-74.0132
2024-04-02,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30287,3788,34075,88.88,Before congestion pricing,40.6818,-74.0132
2024-04-02,2024,4,2024-04,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26065,3411,29476,88.43,Before congestion pricing,40.6818,-74.0132
2024-04-01,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30177,4242,34419,87.68,Before congestion pricing,40.6818,-74.0132
2024-04-01,2024,4,2024-04,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26256,3948,30204,86.93,Before congestion pricing,40.6818,-74.0132
2024-03-31,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,27043,4031,31074,87.03,Before congestion pricing,40.6818,-74.0132
2024-03-31,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,25829,3888,29717,86.92,Before congestion pricing,40.6818,-74.0132
2024-03-30,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,27557,4186,31743,86.81,Before congestion pricing,40.6818,-74.0132
2024-03-30,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,21521,3462,24983,86.14,Before congestion pricing,40.6818,-74.0132
2024-03-29,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30198,4483,34681,87.07,Before congestion pricing,40.6818,-74.0132
2024-03-29,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24589,3814,28403,86.57,Before congestion pricing,40.6818,-74.0132
2024-03-28,2024,3,2024-03,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,32316,4112,36428,88.71,Before congestion pricing,40.6818,-74.0132
2024-03-28,2024,3,2024-03,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27945,3700,31645,88.31,Before congestion pricing,40.6818,-74.0132
2024-03-27,2024,3,2024-03,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31438,4131,35569,88.39,Before congestion pricing,40.6818,-74.0132
2024-03-27,2024,3,2024-03,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28091,3881,31972,87.86,Before congestion pricing,40.6818,-74.0132
2024-03-26,2024,3,2024-03,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31411,4065,35476,88.54,Before congestion pricing,40.6818,-74.0132
2024-03-26,2024,3,2024-03,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27339,3704,31043,88.07,Before congestion pricing,40.6818,-74.0132
2024-03-25,2024,3,2024-03,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,29578,4079,33657,87.88,Before congestion pricing,40.6818,-74.0132
2024-03-25,2024,3,2024-03,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,25455,3592,29047,87.63,Before congestion pricing,40.6818,-74.0132
2024-03-24,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,26090,3676,29766,87.65,Before congestion pricing,40.6818,-74.0132
2024-03-24,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24733,3658,28391,87.12,Before congestion pricing,40.6818,-74.0132
2024-03-23,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,23786,3206,26992,88.12,Before congestion pricing,40.6818,-74.0132
2024-03-23,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,19782,2858,22640,87.38,Before congestion pricing,40.6818,-74.0132
2024-03-22,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31084,4254,35338,87.96,Before congestion pricing,40.6818,-74.0132
2024-03-22,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26213,3821,30034,87.28,Before congestion pricing,40.6818,-74.0132
2024-03-21,2024,3,2024-03,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31004,4104,35108,88.31,Before congestion pricing,40.6818,-74.0132
2024-03-21,2024,3,2024-03,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26705,3712,30417,87.8,Before congestion pricing,40.6818,-74.0132
2024-03-20,2024,3,2024-03,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31252,4096,35348,88.41,Before congestion pricing,40.6818,-74.0132
2024-03-20,2024,3,2024-03,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28245,3892,32137,87.89,Before congestion pricing,40.6818,-74.0132
2024-03-19,2024,3,2024-03,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31004,4070,35074,88.4,Before congestion pricing,40.6818,-74.0132
2024-03-19,2024,3,2024-03,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27417,3853,31270,87.68,Before congestion pricing,40.6818,-74.0132
2024-03-18,2024,3,2024-03,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,29252,4041,33293,87.86,Before congestion pricing,40.6818,-74.0132
2024-03-18,2024,3,2024-03,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24704,3598,28302,87.29,Before congestion pricing,40.6818,-74.0132
2024-03-17,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,26587,4054,30641,86.77,Before congestion pricing,40.6818,-74.0132
2024-03-17,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24008,3723,27731,86.57,Before congestion pricing,40.6818,-74.0132
2024-03-16,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,29565,4224,33789,87.5,Before congestion pricing,40.6818,-74.0132
2024-03-16,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23402,3632,27034,86.57,Before congestion pricing,40.6818,-74.0132
2024-03-15,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,32349,4549,36898,87.67,Before congestion pricing,40.6818,-74.0132
2024-03-15,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27107,3931,31038,87.33,Before congestion pricing,40.6818,-74.0132
2024-03-14,2024,3,2024-03,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31414,4180,35594,88.26,Before congestion pricing,40.6818,-74.0132
2024-03-14,2024,3,2024-03,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,29103,4085,33188,87.69,Before congestion pricing,40.6818,-74.0132
2024-03-13,2024,3,2024-03,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,32114,4201,36315,88.43,Before congestion pricing,40.6818,-74.0132
2024-03-13,2024,3,2024-03,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28254,3852,32106,88.0,Before congestion pricing,40.6818,-74.0132
2024-03-12,2024,3,2024-03,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30885,4151,35036,88.15,Before congestion pricing,40.6818,-74.0132
2024-03-12,2024,3,2024-03,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,22972,3162,26134,87.9,Before congestion pricing,40.6818,-74.0132
2024-03-11,2024,3,2024-03,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30007,3970,33977,88.32,Before congestion pricing,40.6818,-74.0132
2024-03-11,2024,3,2024-03,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24002,3346,27348,87.77,Before congestion pricing,40.6818,-74.0132
2024-03-10,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,25432,3830,29262,86.91,Before congestion pricing,40.6818,-74.0132
2024-03-10,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23555,3547,27102,86.91,Before congestion pricing,40.6818,-74.0132
2024-03-09,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,27398,3855,31253,87.67,Before congestion pricing,40.6818,-74.0132
2024-03-09,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24310,3658,27968,86.92,Before congestion pricing,40.6818,-74.0132
2024-03-08,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,32786,4736,37522,87.38,Before congestion pricing,40.6818,-74.0132
2024-03-08,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26724,4035,30759,86.88,Before congestion pricing,40.6818,-74.0132
2024-03-07,2024,3,2024-03,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31129,4105,35234,88.35,Before congestion pricing,40.6818,-74.0132
2024-03-07,2024,3,2024-03,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,28111,3746,31857,88.24,Before congestion pricing,40.6818,-74.0132
2024-03-06,2024,3,2024-03,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30256,3962,34218,88.42,Before congestion pricing,40.6818,-74.0132
2024-03-06,2024,3,2024-03,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,27941,3750,31691,88.17,Before congestion pricing,40.6818,-74.0132
2024-03-05,2024,3,2024-03,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30278,3842,34120,88.74,Before congestion pricing,40.6818,-74.0132
2024-03-05,2024,3,2024-03,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26066,3499,29565,88.17,Before congestion pricing,40.6818,-74.0132
2024-03-04,2024,3,2024-03,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,28805,4009,32814,87.78,Before congestion pricing,40.6818,-74.0132
2024-03-04,2024,3,2024-03,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24658,3628,28286,87.17,Before congestion pricing,40.6818,-74.0132
2024-03-03,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,25016,3925,28941,86.44,Before congestion pricing,40.6818,-74.0132
2024-03-03,2024,3,2024-03,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,24670,4115,28785,85.7,Before congestion pricing,40.6818,-74.0132
2024-03-02,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,26006,3609,29615,87.81,Before congestion pricing,40.6818,-74.0132
2024-03-02,2024,3,2024-03,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23176,3467,26643,86.99,Before congestion pricing,40.6818,-74.0132
2024-03-01,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,30713,4277,34990,87.78,Before congestion pricing,40.6818,-74.0132
2024-03-01,2024,3,2024-03,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26417,3937,30354,87.03,Before congestion pricing,40.6818,-74.0132
2024-02-29,2024,2,2024-02,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,31479,4178,35657,88.28,Before congestion pricing,40.6818,-74.0132
2024-02-29,2024,2,2024-02,Thursday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,29214,3972,33186,88.03,Before congestion pricing,40.6818,-74.0132
2024-02-28,2024,2,2024-02,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,29629,3835,33464,88.54,Before congestion pricing,40.6818,-74.0132
2024-02-28,2024,2,2024-02,Wednesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26880,3503,30383,88.47,Before congestion pricing,40.6818,-74.0132
2024-02-27,2024,2,2024-02,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,29656,3919,33575,88.33,Before congestion pricing,40.6818,-74.0132
2024-02-27,2024,2,2024-02,Tuesday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,26629,3648,30277,87.95,Before congestion pricing,40.6818,-74.0132
2024-02-26,2024,2,2024-02,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,28199,3740,31939,88.29,Before congestion pricing,40.6818,-74.0132
2024-02-26,2024,2,2024-02,Monday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,25173,3567,28740,87.59,Before congestion pricing,40.6818,-74.0132
2024-02-25,2024,2,2024-02,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,23421,3514,26935,86.95,Before congestion pricing,40.6818,-74.0132
2024-02-25,2024,2,2024-02,Sunday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,23558,3696,27254,86.44,Before congestion pricing,40.6818,-74.0132
2024-02-24,2024,2,2024-02,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,25649,3730,29379,87.3,Before congestion pricing,40.6818,-74.0132
2024-02-24,2024,2,2024-02,Saturday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,O,Outbound – Brooklyn,22370,3547,25917,86.31,Before congestion pricing,40.6818,-74.0132
2024-02-23,2024,2,2024-02,Friday,28,28,HCT,Hugh L. Carey Tunnel,Tunnel,I,Inbound – Manhattan,28481,4075,32556,87.48,Before congestion pricing,40.6818,-74.0132
