timestamp_utc,date_utc,year,month,site_id,site_name,borough,latitude,longitude,pm25_daily_mean_ugm3,pm25_observed_mean_ugm3,pm25_hourly_max_ugm3,valid_hours,coverage_pct,coverage_status,quality_status
2026-07-11T00:00:00Z,2026-07-11,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-11T00:00:00Z,2026-07-11,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,9.915,9.915,36.29,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-11T00:00:00Z,2026-07-11,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,12.655,12.655,18.02,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,9.302,9.302,11.56,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,10.504,10.504,13.35,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,11.102,11.102,14.88,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,7.95,7.95,10.02,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,10.536,10.536,12.95,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,8.293,8.293,10.64,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,9.408,9.408,11.23,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,10.412,10.412,14.27,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,14.009,14.009,36.43,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,8.872,8.872,10.93,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,11.095,11.095,13.42,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,8.066,8.066,11.19,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,7.93,7.93,9.88,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-12T00:00:00Z,2026-07-12,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,10.855,10.855,14.92,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,7.98,7.98,9.81,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,9.037,9.037,11.81,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,9.919,9.919,11.82,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,7.156,7.156,9.78,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,9.323,9.323,10.82,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,7.28,7.28,8.71,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,9.549,13.14,14,58.3,Low coverage (<18 hours),Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,9.56,9.56,13.12,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,13.673,13.673,26.23,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,7.853,7.853,9.21,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,11.308,11.308,14.9,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,7.2,7.2,9.22,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,6.654,6.654,7.81,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-13T00:00:00Z,2026-07-13,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,8.995,8.995,10.68,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,9.986,9.986,11.91,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,12.116,12.116,14.6,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,12.095,12.095,14.43,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,9.562,9.562,12.18,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,12.046,12.046,15.6,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,9.462,9.462,12.49,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,11.036,11.036,14.26,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,16.562,16.562,28.2,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,10.492,10.492,13.6,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,13.892,13.892,16.84,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,9.985,9.985,14.23,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,9.239,9.239,12.89,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-14T00:00:00Z,2026-07-14,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,11.167,11.167,13.29,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,38.265,38.265,109.13,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,45.365,45.365,125.9,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,46.359,46.359,122.47,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,25.668,25.668,78.98,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,32.84,32.84,95.4,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,25.119,25.119,70.85,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,35.72,35.72,109.49,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,42.003,42.003,120.17,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,31.001,31.001,90.02,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,45.316,45.316,119.76,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,30.85,30.85,96.54,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,30.376,30.376,88.98,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-15T00:00:00Z,2026-07-15,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,25.056,25.056,90.54,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,64.552,64.552,215.4,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,70.468,70.468,224.89,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,71.057,71.057,206.33,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,54.171,54.171,154.15,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,75.25,75.25,215.87,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,54.378,54.378,151.86,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,78.028,78.028,233.85,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,83.46,83.46,245.87,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,58.094,58.094,180.79,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,70.014,70.014,202.53,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,53.132,53.132,181.11,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,51.842,51.842,168.01,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-16T00:00:00Z,2026-07-16,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,83.557,83.557,223.76,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,54.643,54.643,131.7,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,58.839,58.839,141.83,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,60.749,60.749,139.73,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,47.06,47.06,111.68,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,68.848,68.848,158.78,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,48.585,48.585,115.43,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,69.298,69.298,168.05,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,73.854,73.854,173.39,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,51.028,51.028,122.74,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,67.948,67.948,135.41,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,51.972,51.972,106.06,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,44.423,44.423,103.58,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-17T00:00:00Z,2026-07-17,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,78.109,78.109,184.61,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,59.295,59.295,96.37,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,68.107,68.107,108.57,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,70.897,70.897,107.17,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,49.572,49.572,75.8,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,69.007,69.007,105.65,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,49.331,49.331,73.77,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,72.495,72.495,111.32,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,73.554,73.554,111.7,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,53.859,53.859,80.72,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,65.953,65.953,100.49,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,51.751,51.751,77.94,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,49.523,49.523,74.73,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-18T00:00:00Z,2026-07-18,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,68.543,68.543,100.43,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,,14.3,14.3,1,4.2,Low coverage (<18 hours),Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,16.937,16.937,27.14,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,18.862,18.862,44.33,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,11.537,11.537,18.02,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,16.073,16.073,24.58,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,12.45,12.45,18.06,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,15.772,15.772,25.09,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,19.789,19.789,34.23,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,12.993,12.993,19.46,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,18.522,18.522,25.09,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,12.498,12.498,16.26,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,12.329,12.329,20.37,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-19T00:00:00Z,2026-07-19,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,15.196,15.196,24.14,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,6.628,6.628,8.17,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,7.32,7.32,10.49,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,5.172,5.172,6.99,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,6.835,6.835,9.04,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,5.621,5.621,7.34,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,7.779,7.779,9.66,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,11.129,11.129,22.45,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36061NY10130,Queensboro Bridge,Manhattan,40.76123,-73.96389,5.121,5.121,7.51,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36061NY12380,Hamilton Bridge,Manhattan,40.84654,-73.93302,7.905,7.905,10.22,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36081NY07615,Van Wyck,Queens,40.69015,-73.80908,5.723,5.723,8.84,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36081NY08198,Glendale,Queens,40.70574,-73.88627,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36081NY09285,Queens College,Queens,40.73711,-73.82156,5.307,5.307,7.14,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-20T00:00:00Z,2026-07-20,2026,7,36085NY03820,SI Expwy,Staten Island,40.60921,-74.15118,6.944,6.944,9.04,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36005NY11534,Mott Haven,Bronx,40.80649,-73.92249,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36005NY11790,Hunt's Point,Bronx,40.81909,-73.88566,11.757,11.757,17.9,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36005NY12387,Cross Bronx Expy,Bronx,40.84517,-73.90614,13.468,13.468,26.92,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36047NY07974,BQE,Brooklyn,40.7028,-73.96082,9.066,9.066,12.93,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36061NY08454,Manhattan Bridge,Manhattan,40.71651,-73.997,11.751,11.751,16.14,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36061NY08552,Williamsburg Bridge,Manhattan,40.71807,-73.98606,9.565,9.565,13.21,24,100.0,At least 18 hours,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36061NY08653,FDR,Manhattan,40.72229,-73.97465,,,,0,0.0,No data,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36061NY09734,Broadway/35th St,Manhattan,40.75069,-73.98783,11.87,11.87,15.68,23,95.8,At least 18 hours,Preliminary; subject to revision
2026-07-21T00:00:00Z,2026-07-21,2026,7,36061NY09929,Midtown West,Manhattan,40.75514,-73.99086,14.263,14.263,18.77,24,100.0,At least 18 hours,Preliminary; subject to revision
