site_id,segment_id,latitude,longitude,borough,street,from_street,to_street,direction,year,month,month_start,policy_period,day_type,time_band,avg_15min_volume,estimated_avg_hourly_volume,max_15min_volume,observations,days_sampled,count_sessions
9004563_40.808856_-73.928120_WB,9004563,40.808856,-73.928120,Bronx,EAST 135 STREET,Dead end,Lincoln Avenue,WB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),108.39,433.5,270,96,4,1
9004563_40.808856_-73.928120_WB,9004563,40.808856,-73.928120,Bronx,EAST 135 STREET,Dead end,Lincoln Avenue,WB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),264.36,1057.4,324,64,4,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),98.22,392.9,153,80,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),82.28,329.1,107,80,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekend,AM peak (06-09),34.47,137.9,70,32,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekend,AM peak (06-09),38.50,154.0,82,32,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),49.46,197.8,92,80,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),35.75,143.0,65,80,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Evening (20-23),39.50,158.0,75,32,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Evening (20-23),49.28,197.1,70,32,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),124.28,497.1,166,120,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),83.03,332.1,106,120,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Midday (10-15),64.27,257.1,85,48,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Midday (10-15),82.58,330.3,116,48,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),13.36,53.4,46,120,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),11.47,45.9,46,120,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Overnight (00-05),11.21,44.8,25,48,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Overnight (00-05),16.58,66.3,43,48,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),118.84,475.4,170,80,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),83.31,333.2,105,80,5,1
121191_40.858841_-73.843052_SB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,SB,2025,4,2025-04-01,After congestion pricing,Weekend,PM peak (16-19),71.53,286.1,93,32,2,1
121191_40.858841_-73.843052_NB,121191,40.858841,-73.843052,Bronx,EASTCHESTER ROAD,Pelham Parkway North,Dead end,NB,2025,4,2025-04-01,After congestion pricing,Weekend,PM peak (16-19),74.41,297.6,101,32,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),65.38,261.5,96,48,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),76.77,307.1,114,48,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekend,AM peak (06-09),28.31,113.2,46,32,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekend,AM peak (06-09),25.88,103.5,41,32,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),32.50,130.0,53,48,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),25.71,102.8,43,48,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Evening (20-23),24.09,96.4,39,32,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Evening (20-23),29.25,117.0,42,32,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),99.64,398.6,222,72,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),63.31,253.2,92,72,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Midday (10-15),40.90,163.6,54,48,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Midday (10-15),42.38,169.5,67,48,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),15.65,62.6,34,72,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),16.49,65.9,72,72,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Overnight (00-05),12.31,49.2,33,48,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Overnight (00-05),16.06,64.2,35,48,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),114.46,457.8,191,48,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),55.75,223.0,83,48,3,1
170971_40.659708_-73.773748_SB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,SB,2025,4,2025-04-01,After congestion pricing,Weekend,PM peak (16-19),37.12,148.5,48,32,2,1
170971_40.659708_-73.773748_NB,170971,40.659708,-73.773748,Queens,FARMERS BOULEVARD,Dead End,Nassau Expressway,NB,2025,4,2025-04-01,After congestion pricing,Weekend,PM peak (16-19),41.09,164.4,56,32,2,1
69574_40.808093_-73.929261_NB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,NB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),33.94,135.8,50,64,4,1
69574_40.808093_-73.929261_SB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,SB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),49.97,199.9,86,64,4,1
69574_40.808093_-73.929261_NB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),25.48,101.9,50,64,4,1
69574_40.808093_-73.929261_SB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),30.06,120.2,65,64,4,1
69574_40.808093_-73.929261_NB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),35.28,141.1,55,96,4,1
69574_40.808093_-73.929261_SB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),39.88,159.5,57,96,4,1
69574_40.808093_-73.929261_NB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),7.85,31.4,20,96,4,1
69574_40.808093_-73.929261_SB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),14.71,58.8,45,96,4,1
69574_40.808093_-73.929261_NB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,NB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),44.95,179.8,66,64,4,1
69574_40.808093_-73.929261_SB,69574,40.808093,-73.929261,Bronx,LINCOLN AVENUE,3 Avenue Bridge,East 134 Street,SB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),44.44,177.8,67,64,4,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),20.86,83.5,45,80,5,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekend,AM peak (06-09),8.19,32.8,18,32,2,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),16.51,66.0,35,80,5,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Evening (20-23),14.97,59.9,24,32,2,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),31.92,127.7,57,120,5,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Midday (10-15),21.48,85.9,35,48,2,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),4.14,16.6,16,120,5,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekend,Overnight (00-05),8.50,34.0,19,48,2,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),36.01,144.1,56,80,5,1
65872_40.722591_-73.942110_SB,65872,40.722591,-73.942110,Brooklyn,MONITOR STREET,Engert Avenue,Driggs Avenue,SB,2025,4,2025-04-01,After congestion pricing,Weekend,PM peak (16-19),22.56,90.2,37,32,2,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),45.31,181.2,65,80,5,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekend,AM peak (06-09),12.88,51.5,24,32,2,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),14.22,56.9,34,80,5,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Evening (20-23),21.09,84.4,35,32,2,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),39.60,158.4,68,120,5,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Midday (10-15),31.90,127.6,50,48,2,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),6.91,27.6,29,120,5,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekend,Overnight (00-05),6.81,27.2,18,48,2,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),42.85,171.4,64,80,5,1
35645_40.724393_-73.944296_NB,35645,40.724393,-73.944296,Brooklyn,RUSSELL STREET,Driggs Avenue,Nassau Avenue,NB,2025,4,2025-04-01,After congestion pricing,Weekend,PM peak (16-19),35.69,142.8,52,32,2,1
87111_40.846396_-73.843243_EB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,EB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),127.62,510.5,177,48,3,1
87111_40.846396_-73.843243_WB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,WB,2025,4,2025-04-01,After congestion pricing,Weekday,AM peak (06-09),145.73,582.9,180,48,3,1
87111_40.846396_-73.843243_EB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,EB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),52.10,208.4,91,48,3,1
87111_40.846396_-73.843243_WB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,WB,2025,4,2025-04-01,After congestion pricing,Weekday,Evening (20-23),50.04,200.2,83,48,3,1
87111_40.846396_-73.843243_EB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,EB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),133.10,532.4,159,72,3,1
87111_40.846396_-73.843243_WB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,WB,2025,4,2025-04-01,After congestion pricing,Weekday,Midday (10-15),160.33,641.3,199,72,3,1
87111_40.846396_-73.843243_EB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,EB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),18.39,73.6,50,72,3,1
87111_40.846396_-73.843243_WB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,WB,2025,4,2025-04-01,After congestion pricing,Weekday,Overnight (00-05),14.69,58.8,72,72,3,1
87111_40.846396_-73.843243_EB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,EB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),100.79,403.2,142,48,3,1
87111_40.846396_-73.843243_WB,87111,40.846396,-73.843243,Bronx,WATERS PLACE,Marconi Street,Eastchester Road,WB,2025,4,2025-04-01,After congestion pricing,Weekday,PM peak (16-19),137.44,549.8,193,48,3,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekday,AM peak (06-09),162.94,651.8,243,32,2,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekday,AM peak (06-09),217.19,868.8,286,32,2,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekend,AM peak (06-09),77.31,309.2,128,16,1,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekend,AM peak (06-09),149.06,596.2,203,16,1,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekday,Evening (20-23),117.22,468.9,168,32,2,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekday,Evening (20-23),224.25,897.0,275,32,2,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekend,Evening (20-23),107.62,430.5,143,16,1,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekend,Evening (20-23),245.31,981.2,276,16,1,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekday,Midday (10-15),117.31,469.2,161,48,2,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekday,Midday (10-15),238.77,955.1,321,48,2,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekend,Midday (10-15),113.92,455.7,150,24,1,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekend,Midday (10-15),240.46,961.8,298,24,1,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekday,Overnight (00-05),49.06,196.2,141,48,2,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekday,Overnight (00-05),71.42,285.7,194,48,2,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekend,Overnight (00-05),43.42,173.7,105,24,1,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekend,Overnight (00-05),83.08,332.3,191,24,1,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekday,PM peak (16-19),135.22,540.9,173,32,2,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekday,PM peak (16-19),286.84,1147.4,326,32,2,1
148076_40.695527_-73.988727_NB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,NB,2025,5,2025-05-01,After congestion pricing,Weekend,PM peak (16-19),104.25,417.0,143,16,1,1
148076_40.695527_-73.988727_SB,148076,40.695527,-73.988727,Brooklyn,ADAMS STREET,Tillary Street,Johnson Street,SB,2025,5,2025-05-01,After congestion pricing,Weekend,PM peak (16-19),271.19,1084.8,291,16,1,1
57986_40.595534_-73.769643_EB,57986,40.595534,-73.769643,Queens,BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB,2025,5,2025-05-01,After congestion pricing,Weekend,AM peak (06-09),21.25,85.0,40,16,1,1
57986_40.595534_-73.769643_EB,57986,40.595534,-73.769643,Queens,BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB,2025,5,2025-05-01,After congestion pricing,Weekend,Evening (20-23),11.38,45.5,19,16,1,1
57986_40.595534_-73.769643_EB,57986,40.595534,-73.769643,Queens,BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB,2025,5,2025-05-01,After congestion pricing,Weekend,Midday (10-15),22.79,91.2,33,24,1,1
57986_40.595534_-73.769643_EB,57986,40.595534,-73.769643,Queens,BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB,2025,5,2025-05-01,After congestion pricing,Weekend,Overnight (00-05),3.42,13.7,7,24,1,1
57986_40.595534_-73.769643_EB,57986,40.595534,-73.769643,Queens,BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB,2025,5,2025-05-01,After congestion pricing,Weekend,PM peak (16-19),27.12,108.5,41,16,1,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekday,AM peak (06-09),791.90,3167.6,863,80,5,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekend,AM peak (06-09),756.84,3027.4,888,64,4,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekday,Evening (20-23),700.19,2800.8,829,80,5,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekend,Evening (20-23),709.28,2837.1,796,64,4,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekday,Midday (10-15),682.39,2729.6,826,120,5,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekend,Midday (10-15),779.17,3116.7,826,96,4,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekday,Overnight (00-05),431.82,1727.3,928,120,5,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekend,Overnight (00-05),433.09,1732.4,755,96,4,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekday,PM peak (16-19),723.89,2895.6,862,80,5,1
142655_40.694345_-73.998875_NB,142655,40.694345,-73.998875,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Joralemon Street,Dead end,NB,2025,5,2025-05-01,After congestion pricing,Weekend,PM peak (16-19),764.34,3057.4,828,64,4,1
142657_40.694391_-73.998974_SB,142657,40.694391,-73.998974,Brooklyn,BROOKLYN QUEENS EXPRESSWAY,Dead end,Joralemon Street,SB,2025,5,2025-05-01,After congestion pricing,Weekday,AM peak (06-09),809.08,3236.3,904,80,5,1
